"function_name","data_range","start_time","end_time","time_lapse","iteration"
"mpileup","chr3R-142520","2022-09-16 04:15:56.965173","2022-09-16 04:19:49.630071","00:03:52.664898",21
"mpileup","chr3R-142520","2022-09-16 04:19:49.630071","2022-09-16 04:23:41.60513","00:03:51.975059",22
"mpileup","chr3R-142520","2022-09-16 04:23:41.60513","2022-09-16 04:27:38.557257","00:03:56.952127",23
"mpileup","chr3R-142520","2022-09-16 04:27:38.557257","2022-09-16 04:31:32.754866","00:03:54.197609",24
"mpileup","chr3R-142520","2022-09-16 04:31:32.754866","2022-09-16 04:35:26.822585","00:03:54.067719",25
"mpileup","chr3R-142520","2022-09-16 04:35:26.822585","2022-09-16 04:39:18.154138","00:03:51.331553",26
"mpileup","chr3R-142520","2022-09-16 04:39:18.154138","2022-09-16 04:43:10.660021","00:03:52.505883",27
"mpileup","chr3R-142520","2022-09-16 04:43:10.660021","2022-09-16 04:47:04.395366","00:03:53.735345",28
"mpileup","chr3R-142520","2022-09-16 04:47:04.395366","2022-09-16 04:50:58.461215","00:03:54.065849",29
"mpileup","chr3R-142520","2022-09-16 04:50:58.461215","2022-09-16 04:54:51.457848","00:03:52.996633",30
"mpileup","chr3R-160335","2022-09-16 04:54:51.457848","2022-09-16 04:58:49.363045","00:03:57.905197",1
"mpileup","chr3R-160335","2022-09-16 04:58:49.363045","2022-09-16 05:03:32.082901","00:04:42.719856",2
"mpileup","chr3R-160335","2022-09-16 05:03:32.082901","2022-09-16 05:08:14.143292","00:04:42.060391",3
"mpileup","chr3R-160335","2022-09-16 05:08:14.143292","2022-09-16 05:12:58.34906","00:04:44.205768",4
"mpileup","chr3R-160335","2022-09-16 05:12:58.34906","2022-09-16 05:17:37.899876","00:04:39.550816",5
"mpileup","chr3R-160335","2022-09-16 05:17:37.899876","2022-09-16 05:22:17.15742","00:04:39.257544",6
"mpileup","chr3R-160335","2022-09-16 05:22:17.15742","2022-09-16 05:26:59.657253","00:04:42.499833",7
"mpileup","chr3R-160335","2022-09-16 05:26:59.657253","2022-09-16 05:31:41.418428","00:04:41.761175",8
"mpileup","chr3R-160335","2022-09-16 05:31:41.418428","2022-09-16 05:36:22.661923","00:04:41.243495",9
"mpileup","chr3R-160335","2022-09-16 05:36:22.661923","2022-09-16 05:41:03.058747","00:04:40.396824",10
"mpileup","chr3R-160335","2022-09-16 05:41:03.058747","2022-09-16 05:45:44.950211","00:04:41.891464",11
"mpileup","chr3R-160335","2022-09-16 05:45:44.950211","2022-09-16 05:50:26.437353","00:04:41.487142",12
"mpileup","chr3R-160335","2022-09-16 05:50:26.437353","2022-09-16 05:55:08.867435","00:04:42.430082",13
"mpileup","chr3R-160335","2022-09-16 05:55:08.867435","2022-09-16 05:59:50.381865","00:04:41.51443",14
"mpileup","chr3R-160335","2022-09-16 05:59:50.381865","2022-09-16 06:04:32.255009","00:04:41.873144",15
"mpileup","chr3R-160335","2022-09-16 06:04:32.255009","2022-09-16 06:09:12.428687","00:04:40.173678",16
"mpileup","chr3R-160335","2022-09-16 06:09:12.428687","2022-09-16 06:13:54.035261","00:04:41.606574",17
"mpileup","chr3R-160335","2022-09-16 06:13:54.035261","2022-09-16 06:18:34.899937","00:04:40.864676",18
"mpileup","chr3R-160335","2022-09-16 06:18:34.899937","2022-09-16 06:23:17.514505","00:04:42.614568",19
"mpileup","chr3R-160335","2022-09-16 06:23:17.514505","2022-09-16 06:27:57.392746","00:04:39.878241",20
"mpileup","chr3R-160335","2022-09-16 06:27:57.392746","2022-09-16 06:32:35.261769","00:04:37.869023",21
"mpileup","chr3R-160335","2022-09-16 06:32:35.261769","2022-09-16 06:37:23.049977","00:04:47.788208",22
"mpileup","chr3R-160335","2022-09-16 06:37:23.049977","2022-09-16 06:42:11.956855","00:04:48.906878",23
"mpileup","chr3R-160335","2022-09-16 06:42:11.956855","2022-09-16 06:46:53.214395","00:04:41.25754",24
"mpileup","chr3R-160335","2022-09-16 06:46:53.214395","2022-09-16 06:51:33.740314","00:04:40.525919",25
"mpileup","chr3R-160335","2022-09-16 06:51:33.740314","2022-09-16 06:56:23.222721","00:04:49.482407",26
"mpileup","chr3R-160335","2022-09-16 06:56:23.222721","2022-09-16 07:01:12.631707","00:04:49.408986",27
"mpileup","chr3R-160335","2022-09-16 07:01:12.631707","2022-09-16 07:06:02.451821","00:04:49.820114",28
"mpileup","chr3R-160335","2022-09-16 07:06:02.451821","2022-09-16 07:10:45.335788","00:04:42.883967",29
"mpileup","chr3R-160335","2022-09-16 07:10:45.335788","2022-09-16 07:15:32.960976","00:04:47.625188",30
"mpileup","chr3R-178150","2022-09-16 07:15:32.960976","2022-09-16 07:20:18.653619","00:04:45.692643",1
"mpileup","chr3R-178150","2022-09-16 07:20:18.653619","2022-09-16 07:26:16.686063","00:05:58.032444",2
"mpileup","chr3R-178150","2022-09-16 07:26:16.686063","2022-09-16 07:32:01.946957","00:05:45.260894",3
"mpileup","chr3R-178150","2022-09-16 07:32:01.946957","2022-09-16 07:37:48.60533","00:05:46.658373",4
"mpileup","chr3R-178150","2022-09-16 07:37:48.60533","2022-09-16 07:43:40.16809","00:05:51.56276",5
"mpileup","chr3R-178150","2022-09-16 07:43:40.16809","2022-09-16 07:49:23.200363","00:05:43.032273",6
"mpileup","chr3R-178150","2022-09-16 07:49:23.200363","2022-09-16 07:55:09.415254","00:05:46.214891",7
"mpileup","chr3R-178150","2022-09-16 07:55:09.415254","2022-09-16 08:00:48.769059","00:05:39.353805",8
"mpileup","chr3R-178150","2022-09-16 08:00:48.769059","2022-09-16 08:06:30.563452","00:05:41.794393",9
"mpileup","chr3R-178150","2022-09-16 08:06:30.563452","2022-09-16 08:12:13.587926","00:05:43.024474",10
"mpileup","chr3R-178150","2022-09-16 08:12:13.587926","2022-09-16 08:17:47.922046","00:05:34.33412",11
"mpileup","chr3R-178150","2022-09-16 08:17:47.922046","2022-09-16 08:23:20.954038","00:05:33.031992",12
"mpileup","chr3R-178150","2022-09-16 08:23:20.954038","2022-09-16 08:28:53.973218","00:05:33.01918",13
"mpileup","chr3R-178150","2022-09-16 08:28:53.973218","2022-09-16 08:34:26.968589","00:05:32.995371",14
"mpileup","chr3R-178150","2022-09-16 08:34:26.968589","2022-09-16 08:39:59.729886","00:05:32.761297",15
"mpileup","chr3R-178150","2022-09-16 08:39:59.729886","2022-09-16 08:45:33.059494","00:05:33.329608",16
"mpileup","chr3R-178150","2022-09-16 08:45:33.059494","2022-09-16 08:51:12.556051","00:05:39.496557",17
"mpileup","chr3R-178150","2022-09-16 08:51:12.556051","2022-09-16 08:56:58.897593","00:05:46.341542",18
"mpileup","chr3R-178150","2022-09-16 08:56:58.897593","2022-09-16 09:02:44.984757","00:05:46.087164",19
"mpileup","chr3R-178150","2022-09-16 09:02:44.984757","2022-09-16 09:08:25.809592","00:05:40.824835",20
"mpileup","chr3R-178150","2022-09-16 09:08:25.809592","2022-09-16 09:14:04.60488","00:05:38.795288",21
"mpileup","chr3R-178150","2022-09-16 09:14:04.60488","2022-09-16 09:19:37.313742","00:05:32.708862",22
"mpileup","chr3R-178150","2022-09-16 09:19:37.313742","2022-09-16 09:25:14.987131","00:05:37.673389",23
"mpileup","chr3R-178150","2022-09-16 09:25:14.987131","2022-09-16 09:30:50.94463","00:05:35.957499",24
"mpileup","chr3R-178150","2022-09-16 09:30:50.94463","2022-09-16 09:36:24.628876","00:05:33.684246",25
"mpileup","chr3R-178150","2022-09-16 09:36:24.628876","2022-09-16 09:41:55.862933","00:05:31.234057",26
"mpileup","chr3R-178150","2022-09-16 09:41:55.862933","2022-09-16 09:47:30.53186","00:05:34.668927",27
"mpileup","chr3R-178150","2022-09-16 09:47:30.53186","2022-09-16 09:53:03.643972","00:05:33.112112",28
"mpileup","chr3R-178150","2022-09-16 09:53:03.643972","2022-09-16 09:58:36.806404","00:05:33.162432",29
"mpileup","chr3R-178150","2022-09-16 09:58:36.806404","2022-09-16 10:04:11.691037","00:05:34.884633",30
"mpileup","chr3R-195965","2022-09-16 10:04:11.691037","2022-09-16 10:09:48.287306","00:05:36.596269",1
"mpileup","chr3R-195965","2022-09-16 10:09:48.287306","2022-09-16 10:17:14.403018","00:07:26.115712",2
"mpileup","chr3R-195965","2022-09-16 10:17:14.403018","2022-09-16 10:24:45.276393","00:07:30.873375",3
"mpileup","chr3R-195965","2022-09-16 10:24:45.276393","2022-09-16 10:32:19.423191","00:07:34.146798",4
"mpileup","chr3R-195965","2022-09-16 10:32:19.423191","2022-09-16 10:39:46.535445","00:07:27.112254",5
"mpileup","chr3R-195965","2022-09-16 10:39:46.535445","2022-09-16 10:47:13.797032","00:07:27.261587",6
"mpileup","chr3R-195965","2022-09-16 10:47:13.797032","2022-09-16 10:54:38.433735","00:07:24.636703",7
"mpileup","chr3R-195965","2022-09-16 10:54:38.433735","2022-09-16 11:02:05.979299","00:07:27.545564",8
"mpileup","chr3R-195965","2022-09-16 11:02:05.979299","2022-09-16 11:09:30.043913","00:07:24.064614",9
"mpileup","chr3R-195965","2022-09-16 11:09:30.043913","2022-09-16 11:16:49.201067","00:07:19.157154",10
"mpileup","chr3R-195965","2022-09-16 11:16:49.201067","2022-09-16 11:24:14.769087","00:07:25.56802",11
"mpileup","chr3R-195965","2022-09-16 11:24:14.769087","2022-09-16 11:31:41.881527","00:07:27.11244",12
"mpileup","chr3R-195965","2022-09-16 11:31:41.881527","2022-09-16 11:39:04.323865","00:07:22.442338",13
"mpileup","chr3R-195965","2022-09-16 11:39:04.323865","2022-09-16 11:46:31.142524","00:07:26.818659",14
"mpileup","chr3R-195965","2022-09-16 11:46:31.142524","2022-09-16 11:53:55.390863","00:07:24.248339",15
"mpileup","chr3R-195965","2022-09-16 11:53:55.390863","2022-09-16 12:01:26.837751","00:07:31.446888",16
"mpileup","chr3R-195965","2022-09-16 12:01:26.837751","2022-09-16 12:08:51.785161","00:07:24.94741",17
"mpileup","chr3R-195965","2022-09-16 12:08:51.785161","2022-09-16 12:16:17.365327","00:07:25.580166",18
"mpileup","chr3R-195965","2022-09-16 12:16:17.365327","2022-09-16 12:23:44.949211","00:07:27.583884",19
"mpileup","chr3R-195965","2022-09-16 12:23:44.949211","2022-09-16 12:31:14.800844","00:07:29.851633",20
"mpileup","chr3R-195965","2022-09-16 12:31:14.800844","2022-09-16 12:38:42.673526","00:07:27.872682",21
"mpileup","chr3R-195965","2022-09-16 12:38:42.673526","2022-09-16 12:46:07.393937","00:07:24.720411",22
"mpileup","chr3R-195965","2022-09-16 12:46:07.393937","2022-09-16 12:53:33.345915","00:07:25.951978",23
"mpileup","chr3R-195965","2022-09-16 12:53:33.345915","2022-09-16 13:01:03.772361","00:07:30.426446",24
"mpileup","chr3R-195965","2022-09-16 13:01:03.772361","2022-09-16 13:08:26.667419","00:07:22.895058",25
"mpileup","chr3R-195965","2022-09-16 13:08:26.667419","2022-09-16 13:15:57.69084","00:07:31.023421",26
"mpileup","chr3R-195965","2022-09-16 13:15:57.69084","2022-09-16 13:23:18.114088","00:07:20.423248",27
"mpileup","chr3R-195965","2022-09-16 13:23:18.114088","2022-09-16 13:30:44.514953","00:07:26.400865",28
"mpileup","chr3R-195965","2022-09-16 13:30:44.514953","2022-09-16 13:38:06.847703","00:07:22.33275",29
"mpileup","chr3R-195965","2022-09-16 13:38:06.847703","2022-09-16 13:45:29.804807","00:07:22.957104",30
"mpileup","chr3R-213780","2022-09-16 13:45:29.804807","2022-09-16 13:52:48.955925","00:07:19.151118",1
"mpileup","chr3R-213780","2022-09-16 13:52:48.955925","2022-09-16 14:02:22.58748","00:09:33.631555",2
"mpileup","chr3R-213780","2022-09-16 14:02:22.58748","2022-09-16 14:11:56.519704","00:09:33.932224",3
"mpileup","chr3R-213780","2022-09-16 14:11:56.519704","2022-09-16 14:21:45.64065","00:09:49.120946",4
"mpileup","chr3R-213780","2022-09-16 14:21:45.64065","2022-09-16 14:31:49.411417","00:10:03.770767",5
"mpileup","chr3R-213780","2022-09-16 14:31:49.411417","2022-09-16 14:41:25.073338","00:09:35.661921",6
"mpileup","chr3R-213780","2022-09-16 14:41:25.073338","2022-09-16 14:51:12.460878","00:09:47.38754",7
"mpileup","chr3R-213780","2022-09-16 14:51:12.460878","2022-09-16 15:00:49.846482","00:09:37.385604",8
"mpileup","chr3R-213780","2022-09-16 15:00:49.846482","2022-09-16 15:10:34.538531","00:09:44.692049",9
"mpileup","chr3R-213780","2022-09-16 15:10:34.538531","2022-09-16 15:20:17.126125","00:09:42.587594",10
"mpileup","chr3R-213780","2022-09-16 15:20:17.126125","2022-09-16 15:29:53.443545","00:09:36.31742",11
"mpileup","chr3R-213780","2022-09-16 15:29:53.443545","2022-09-16 15:39:29.162789","00:09:35.719244",12
"mpileup","chr3R-213780","2022-09-16 15:39:29.162789","2022-09-16 15:49:19.698476","00:09:50.535687",13
"mpileup","chr3R-213780","2022-09-16 15:49:19.698476","2022-09-16 15:59:07.619282","00:09:47.920806",14
"mpileup","chr3R-213780","2022-09-16 15:59:07.619282","2022-09-16 16:08:54.630521","00:09:47.011239",15
"mpileup","chr3R-213780","2022-09-16 16:08:54.630521","2022-09-16 16:18:36.304889","00:09:41.674368",16
"mpileup","chr3R-213780","2022-09-16 16:18:36.304889","2022-09-16 16:28:15.907113","00:09:39.602224",17
"mpileup","chr3R-213780","2022-09-16 16:28:15.907113","2022-09-16 16:37:58.1974","00:09:42.290287",18
"mpileup","chr3R-213780","2022-09-16 16:37:58.1974","2022-09-16 16:47:38.342632","00:09:40.145232",19
"mpileup","chr3R-213780","2022-09-16 16:47:38.342632","2022-09-16 16:57:27.957611","00:09:49.614979",20
"mpileup","chr3R-213780","2022-09-16 16:57:27.957611","2022-09-16 17:07:05.842849","00:09:37.885238",21
"mpileup","chr3R-213780","2022-09-16 17:07:05.842849","2022-09-16 17:16:39.486865","00:09:33.644016",22
"mpileup","chr3R-213780","2022-09-16 17:16:39.486865","2022-09-16 17:26:12.30705","00:09:32.820185",23
"mpileup","chr3R-213780","2022-09-16 17:26:12.30705","2022-09-16 17:35:55.064425","00:09:42.757375",24
"mpileup","chr3R-213780","2022-09-16 17:35:55.064425","2022-09-16 17:45:36.080847","00:09:41.016422",25
"mpileup","chr3R-213780","2022-09-16 17:45:36.080847","2022-09-16 17:55:21.367193","00:09:45.286346",26
"mpileup","chr3R-213780","2022-09-16 17:55:21.367193","2022-09-16 18:04:59.769422","00:09:38.402229",27
"mpileup","chr3R-213780","2022-09-16 18:04:59.769422","2022-09-16 18:14:35.535872","00:09:35.76645",28
"mpileup","chr3R-213780","2022-09-16 18:14:35.535872","2022-09-16 18:24:16.026745","00:09:40.490873",29
"mpileup","chr3R-213780","2022-09-16 18:24:16.026745","2022-09-16 18:33:59.92499","00:09:43.898245",30
"mpileup","chr3R-231595","2022-09-16 19:53:00.30809","2022-09-16 19:53:00.313709","00:00:00.005619",0
"mpileup","chr3R-249410","2022-09-16 19:53:00.313709","2022-09-16 20:08:07.676234","00:15:07.362525",0
"mpileup","chr3R-267225","2022-09-16 20:08:07.676234","2022-09-16 20:25:36.109199","00:17:28.432965",0
"mpileup","chr3R-285040","2022-09-16 20:25:36.109199","2022-09-16 20:43:09.405682","00:17:33.296483",0
"mpileup","chr3R-302855","2022-09-16 20:43:09.405682","2022-09-16 21:02:31.800772","00:19:22.39509",0
"mpileup","chr3R-320670","2022-09-16 21:02:31.800772","2022-09-16 21:24:03.171445","00:21:31.370673",0
"mpileup","chr3R-338485","2022-09-16 21:24:03.171445","2022-09-16 21:49:10.70376","00:25:07.532315",0
"mpileup","chr3R-356300","2022-09-16 21:49:10.70376","2022-09-16 22:17:15.671339","00:28:04.967579",0
"mpileup","chr3R-374115","2022-09-16 22:17:15.671339","2022-09-16 22:50:55.563046","00:33:39.891707",0
"mpileup","chr3R-391930","2022-09-16 22:50:55.563046","2022-09-16 23:29:24.886046","00:38:29.323",0
"mpileup","chr3R-409745","2022-09-16 23:29:24.886046","2022-09-17 00:11:41.12677","00:42:16.240724",0
"mpileup","chr3R-427560","2022-09-17 00:11:41.12677","2022-09-17 01:01:05.172946","00:49:24.046176",0
"mpileup","chr3R-445375","2022-09-17 01:01:05.172946","2022-09-17 01:56:17.631852","00:55:12.458906",0
"mpileup","chr3R-463190","2022-09-17 01:56:17.631852","2022-09-17 02:57:03.411432","01:00:45.77958",0
"mpileup","chr3R-481005","2022-09-17 02:57:03.411432","2022-09-17 04:04:34.853031","01:07:31.441599",0
"mpileup","chr3R-498820","2022-09-17 04:04:34.853031","2022-09-17 05:16:58.057758","01:12:23.204727",0
"mpileup","chr3R-516635","2022-09-17 05:16:58.057758","2022-09-17 06:35:13.315402","01:18:15.257644",0
"mpileup","chr3R-534450","2022-09-17 06:35:13.315402","2022-09-17 07:58:21.453518","01:23:08.138116",0
"mpileup","chr3R-552265","2022-09-17 07:58:21.453518",NULL,NULL,0
"mpileup","chr3R-534450","2022-09-17 09:50:47.24561","2022-09-17 09:50:47.255098","00:00:00.009488",1
"mpileup","chr3R-552265","2022-09-17 09:50:47.255098","2022-09-17 11:26:35.559604","01:35:48.304506",1
